ticker,model,horizon,alpha,l1_ratio,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,dm_stat,dm_p,jb_p,ljungbox_p,bp_p,tail_corr,tail_corr_p,beta_stability,ceq_gain_bps,enc_beta2,enc_beta2_p,n_params,param_sample_ratio
NASDAQ,ENet-HAR-X,5,0.0316,0.1,0.0003374583845335503,0.00010975872218319466,0.3347423313049886,0.9079180929692449,0.7824817518248175,7.615278794073295e-05,0.6287540856796671,0.20496254652539414,1.220565001286491e-24,1.4366210288934957e-138,-1.535245532373069,0.12483902583476314,0.0,0.0,,0.16647440151089787,0.005738771318274289,0.19999060763720192,,,,9,0.000821317758715094
NASDAQ,ENet-HAR-X,10,0.01,0.1,0.00030995786972337223,0.00010891421369583647,0.3183681584018662,0.9009323653652114,0.7795620437956204,9.385692862292293e-05,0.5273153385985809,0.15811305627432182,2.5269747465531147e-42,1.8000188365696977e-104,-0.4687081463908808,0.6393155633748491,0.0,0.0,,0.021042607028008493,0.7287692695896104,0.20682065554201934,,,,9,0.000821317758715094
NASDAQ,ENet-HAR-X,21,0.00316,0.5,0.0002633059808450845,0.00010748948236511615,0.3254826913284694,0.8891470664199291,0.7503649635036497,9.942141881152364e-05,0.5033986249753254,0.12390106964359493,4.421732283181422e-53,9.790277836310424e-81,-0.3459946955533658,0.7293732745595118,0.0,0.0,,-0.016043226846146556,0.7914982050574584,0.20546681649503323,,,,9,0.000821317758715094
NASDAQ,ENet-HAR-X,63,0.00316,0.5,0.00019966228749551437,0.00010912182080898935,0.39659124178398025,0.902649679948612,0.6474452554744525,0.00012886932357493165,0.3381092365920562,0.05871958137233779,9.491326961966585e-113,6.571002543167126e-38,0.9130788073258281,0.3612814576759482,0.0,0.0,,-0.2679367347980487,6.880037970325528e-06,0.19837789008103165,,,,9,0.000821317758715094
NASDAQ,ENet-HAR-X,100,0.00316,0.9,0.00017049870426526955,0.00010393380284406062,0.37107515508380934,0.8597346816385325,0.5875912408759124,0.0001406538748877096,0.27383444748083097,0.03865815926157734,3.6282966568325836e-147,2.78917926787964e-25,1.3614299542464723,0.17348983509747495,0.0,0.0,,-0.6376126063717306,1.1420213888617742e-32,0.19137227129777962,,,,9,0.000821317758715094
SP500,ENet-HAR-X,1,0.1,0.9,0.023226057137383647,0.0014455300335230229,1.9473075194438483,9.566668361159476,0.15464759959141983,9.821921828141028e-05,0.0025221525022825902,0.04585479536954551,3.66081499914695e-136,7.10258746518146e-52,1.0593367349554939,0.28949873015285554,0.0,6.675332450354952e-38,,0.4291659792376462,2.2367401626724626e-23,0.26301284597549307,,,,9,0.00045972314450630844
SP500,ENet-HAR-X,5,0.3,0.1,0.00018466942411352494,8.225927987606668e-05,0.4490961566789615,0.5444004842183694,0.854341164453524,-0.00018742741727220729,2.3798342636806398,0.481254323201906,2.615330539249857e-283,0.0,-3.9173977798316333,9.072993340208946e-05,0.0,0.0,,0.39685746976311054,6.220624603824957e-20,0.12375940324041737,,,,9,0.00045972314450630844
SP500,ENet-HAR-X,10,0.3,0.1,0.0001800046962318608,8.347700740289674e-05,0.43358544563490964,0.5524595318571416,0.8463738508682329,-0.00020857804217520984,2.5711719666414132,0.3900744624430029,5.177668529016792e-236,0.0,-5.0294995813608,5.093359727315061e-07,0.0,0.0,,0.30639682559515635,4.135064792383266e-12,0.1141308528235195,,,,9,0.00045972314450630844
SP500,ENet-HAR-X,21,0.3,0.1,0.00016597711817088176,8.386349250089391e-05,0.42143986137903006,0.55501733050077,0.8247191011235955,-0.00019270031714116017,2.391400187567629,0.33377165731231295,7.062581639165446e-186,0.0,-5.470784824607748,4.703511335968358e-08,0.0,0.0,,0.3663754517588026,5.1777366234993795e-17,0.10539648648851778,,,,9,0.00045972314450630844
SP500,ENet-HAR-X,63,0.3,0.1,0.00014006688191997493,8.410225692964235e-05,0.4048228263167998,0.5565974983653635,0.767926455566905,-0.00012442412617378834,1.7678303291002848,0.20717853410822207,7.073000286661096e-76,5.385621837292212e-249,-6.228383404784003,5.107150258254478e-10,0.0,0.0,,0.16161093752908562,0.00032826002071697336,0.09033313417140101,,,,9,0.00045972314450630844
SP500,ENet-HAR-X,100,0.3,0.1,0.00012675145247424376,8.344372292673427e-05,0.38184336415911346,0.5522392517262299,0.7372829417773238,-8.35588565844063e-05,1.4283715361843856,0.15358494767789777,2.8631772213033288e-37,1.9778932244387836e-179,-5.96810035141178,2.5694173455548253e-09,0.0,0.0,,0.18463429753593993,3.922097675735765e-05,0.0862448846080421,,,,9,0.00045972314450630844
DAX_GERMANY,ENet-HAR-X,1,1.0,0.1,0.0005980098660586835,0.00013476701428342318,0.5526214262146162,0.9010075530183245,0.7972544878563886,3.95163003459592e-05,0.670390676188233,0.10716406656498201,0.011123627540238223,1.5014079268204568e-48,-0.5853626442924659,0.5583736718029431,0.0,1.9125005001080217e-36,,0.4840381932142749,1.493189405313721e-12,0.08794637000746959,,,,9,0.0011884325894625644
DAX_GERMANY,ENet-HAR-X,5,0.0001,0.1,0.00033935598590387065,9.05085662431594e-05,0.29078792062953024,0.6051102506911944,0.8558606124604012,7.579240296352477e-06,1.0261102885501798,0.30117912058006346,0.41717236421168546,1.9660498849955883e-149,-1.5800056050503035,0.11427264851463148,0.0,0.0,,0.48356230891364543,1.5814909139685708e-12,0.13952055091105772,,,,9,0.0011884325894625644
DAX_GERMANY,ENet-HAR-X,10,0.0001,0.1,0.00030987973192453394,9.0403052666903e-05,0.2916516033583837,0.6044048219209683,0.8674762407602957,2.0161176028007694e-05,0.9316037977145786,0.24633905156493474,0.024080004539721735,2.3739119353160424e-118,-1.4043802068295153,0.16036971065710182,0.0,0.0,,0.31743494862811483,8.095967109096827e-06,0.1285157131010425,,,,9,0.0011884325894625644
DAX_GERMANY,ENet-HAR-X,21,0.000316,0.5,0.0002772322801317521,9.557065944954518e-05,0.33023831323937136,0.6389537266878081,0.853220696937698,4.1937080155502565e-05,0.7705781688280269,0.14444659556959638,2.7784208096795702e-06,3.872575206092086e-66,-1.342632280083942,0.17955204649751333,0.0,0.0,,0.08146806807594906,0.2638199385492066,0.1255823986702114,,,,9,0.0011884325894625644
DAX_GERMANY,ENet-HAR-X,63,0.00316,0.5,0.0002036088914974262,0.00010235460402623408,0.38651905662856645,0.6843089297792685,0.7861668426610349,8.000073470992095e-05,0.49481253263906677,0.05621739976685203,4.349719646301249e-21,1.298969863874606e-25,-0.11677666678542038,0.9070494217621068,0.0,0.0,,-0.27386704107563853,0.00013159979315372077,0.11628024936839662,,,,9,0.0011884325894625644
DAX_GERMANY,ENet-HAR-X,100,0.001,0.9,0.0001747647265255767,0.00010617090472845015,0.37216962453909846,0.7098234503432873,0.7323125659978881,0.00010540599085814289,0.32050211275182344,0.02409447961324951,2.6222002345643742e-36,1.1050480440719228e-11,1.398383661340762,0.16216168225023608,0.0,0.0,,-0.04919366479024788,0.5002976765699472,0.1075798088336706,,,,9,0.0011884325894625644
HANG_SENG_CHINA_ENT,ENet-HAR-X,1,0.0001,0.1,0.0005101642699324905,0.00020021971867258757,0.4029634340677826,0.5783196098105385,0.8232676414494596,-5.830705176227147e-05,1.151542062992963,0.1459049676170936,0.014668977681485975,8.28444212317233e-56,-3.1935276856755914,0.0014333019860435225,0.0,9.33974929279107e-13,,0.1893683664481661,0.01717096953041466,0.21482944237589163,,,,9,0.001430615164520744
HANG_SENG_CHINA_ENT,ENet-HAR-X,5,0.0001,0.1,0.0003161084508993137,0.0001513547316402958,0.21998751140219738,0.43717676723106247,0.8467895740623014,1.700748796299763e-05,0.9113716076663518,0.18233511249042123,0.2801649215973476,1.0001255691923656e-70,-5.293315410445095,1.370817630519383e-07,0.0,0.0,,0.1872812268486474,0.018458799016929966,0.18811314061574416,,,,9,0.001430615164520744
HANG_SENG_CHINA_ENT,ENet-HAR-X,10,0.0001,0.1,0.0002754768188884446,0.0001453102970908247,0.20670703973184848,0.41971787230627383,0.8321678321678322,6.282030257180696e-05,0.7298409352454599,0.15140965403021345,1.0538435079930318e-05,5.064298570749532e-58,-4.5630437458607025,5.433355869000067e-06,0.0,0.0,,0.03115649135403942,0.6975604404824077,0.176703124258703,,,,9,0.001430615164520744
HANG_SENG_CHINA_ENT,ENet-HAR-X,21,0.000316,0.1,0.00023271798765645775,0.00014450324774540496,0.19704861871173318,0.4173867709260734,0.8130959949141767,0.00010838474393736311,0.5553012990978691,0.1249615472931721,2.0899141222101555e-18,1.6436120775370918e-47,-3.222107082704135,0.0012985735131665344,0.0,0.0,,-0.40480924426378895,1.3234719367458845e-07,0.18319597093299106,,,,9,0.001430615164520744
HANG_SENG_CHINA_ENT,ENet-HAR-X,63,0.0001,0.1,0.00019625889946419796,0.000151383091237546,0.19201800566185317,0.43725868179634536,0.6846789574062301,0.00020936802345262323,0.2008787447761572,0.029572884008021716,2.6931516690850383e-89,6.5929794204661925e-12,-0.48185981737448325,0.6299726083112924,2.397249735804697e-22,0.0,,0.48771979998752585,8.060210176763809e-11,0.16157822703812613,,,,9,0.001430615164520744
HANG_SENG_CHINA_ENT,ENet-HAR-X,100,0.001,0.9,0.00017178116624100864,0.00013986159243131749,0.1478973338068316,0.4039796983963806,0.663064208518754,0.00022972485655865658,0.13271943822881266,0.01689855783346239,3.926470359115631e-127,2.2964310555516786e-07,-0.32187512510160604,0.7475900934901716,0.6034877635999452,0.0,,-0.41409488574736175,6.353811176132101e-08,0.12681440342705544,,,,9,0.001430615164520744
