Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai,bocpd_p_change,bocpd_runlen,bocpd_p_evt
1987-06-12,3129.89990234375,3129.89990234375,3129.89990234375,3129.89990234375,0.0136393220047235,0.0136393220047235,0.0,0.0,0.0001860311047485,-8.58959666302614,0.0,0.0,0.0,0.0001860311047485,0.0003836258057512,0.0015057259485116,0.0091492279548587,0.0074510172368852,0.0134467296411127,-8.683396985619073,-9.02865825436812,-9.205144436470263,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,5.355641199287362,0.0136393220047235,0,,0.0107383907406862,8.289306334778562e-11,5.391153970394228e-05,,2.0621594663305025,1.0,0.0,0.0
1987-06-16,3170.89990234375,3170.89990234375,3170.89990234375,3170.89990234375,0.0130144045093576,0.0130144045093576,0.0,0.0,0.0001693747247331,-8.683396985619073,0.0,0.0,0.0,0.0001693747247331,0.0005515443832511,0.0016236379977791,0.0091435384492159,0.007236773296742,0.0134637266551686,-12.043475798088055,-9.262341421793352,-9.28494669015518,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,5.176766350936729,0.0130144045093576,0,,0.0101772103524673,8.289306334778562e-11,6.577778527230162e-05,,3.256355875198413,1.0,0.0,0.0
1987-06-17,3178.60009765625,3178.60009765625,3178.60009765625,3178.60009765625,0.0024254505354433,0.0024254505354433,0.0,0.0,5.8828102998825e-06,-12.043475798088055,0.0,0.0,0.0,5.882810299882191e-06,0.0003845937870899,0.0015886653944887,0.0081852950942238,0.0072432144506094,0.0129904312990176,-8.505300583112698,-8.574089687196304,-9.201520782470237,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.9597453188775065,0.0024254505354433,0,,0.0096340925723833,8.289306334778562e-11,6.551517021387479e-05,,65.37584965501135,1.0,0.0,0.0
1987-06-18,3133.699951171875,3133.699951171875,3133.699951171875,3133.699951171875,-0.0142264795472522,-0.0142264795472522,0.0,0.0,0.0002023927203083,-8.505300583112698,0.0,0.0,0.0,0.0002023927203083,0.0005737244157581,0.0017898182517002,0.0107301287358703,0.0082978343556166,0.0130809057883884,-9.184854934510724,-8.594973032475611,-9.24154820405851,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.829077423576342,0.0142264795472522,0,,0.0103238108996687,8.289306334778562e-11,6.010173749512169e-05,,2.8347087387799843,1.0,0.0,0.0
1987-06-19,3165.60009765625,3165.60009765625,3165.60009765625,3165.60009765625,0.0101282424819161,0.0101282424819161,0.0,0.0,0.0001025812957724,-9.184854934510724,0.0,0.0,0.0,0.0001025812957724,0.0006662626558624,0.0018879084080733,0.0096148624005254,0.0083727808518989,0.0127193898673628,-9.033157797049917,-8.711783447800126,-9.208453242293109,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.683161039092752,0.0101282424819161,0,,0.0122660054996505,8.289306334778562e-11,4.412686794400805e-05,-0.3241370525107136,6.494972054610068,1.0,0.0,0.0
1987-06-22,3131.199951171875,3131.199951171875,3131.199951171875,3131.199951171875,-0.0109263398726709,-0.0109263398726709,0.0,0.0,0.0001193849030131,-9.033157797049917,0.0,0.0,0.0,0.0001193849030131,0.000599616454127,0.0020032498561161,0.0102012998457008,0.0089797704664693,0.0127868821535181,-10.021771174833564,-8.84338455966258,-9.221617918298609,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.553485589229435,0.0109263398726709,0,,0.013253819288478,8.289306334778562e-11,2.203187766833984e-05,-0.2238635311207227,5.022548362238534,1.0,0.0,0.0
1987-06-23,3110.39990234375,3110.39990234375,3110.39990234375,3110.39990234375,-0.0066649981783161,-0.0066649981783161,0.0,0.0,4.4422200716957136e-05,-10.021771174833564,0.0,0.0,0.0,4.4422200716956926e-05,0.0004746639301108,0.0020156203220791,0.010579695421445,0.0092475617606756,0.0127026077269334,-7.650280284165666,-8.810535209142117,-9.212992679579097,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.41477789271288,0.0066649981783161,0,,0.012400645841348,8.289306334778562e-11,1.4521076717589216e-05,-0.0789850775051623,10.685286000347215,1.0,0.0,0.0
1987-06-24,3179.0,3179.0,3179.0,3179.0,0.0218153780413685,0.0218153780413685,0.0,0.0,0.0004759107190878,-7.650280284165666,0.0,0.0,0.0,0.0004759107190878,0.0009446918388987,0.0024064776285074,0.0119216687279265,0.0098064375932936,0.0128253403359205,-8.606740696792192,-9.75538414539574,-9.46077076020385,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.35116722494352,0.0218153780413685,0,,0.0136997623705441,8.289306334778562e-11,2.6697607225422744e-05,-0.0334063762973164,1.985019036184802,1.0,0.0,0.0
1987-06-25,3136.300048828125,3136.300048828125,3136.300048828125,3136.300048828125,-0.013522905181933,-0.013522905181933,0.0,0.0,0.0001828689645595,-8.606740696792192,0.0,0.0,0.0,0.0001828689645595,0.0009251680831499,0.002589346593067,0.0128375966518161,0.0104756129322649,0.0128524191553719,-14.351505267373168,-9.1651917352306,-9.546998384015565,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.256410765596346,0.013522905181933,0,,0.017573723013869,8.289306334778562e-11,1.6063680512564023e-05,-0.0029855137397758,5.059185851023358,1.0,0.0,0.0
1987-06-26,3138.699951171875,3138.699951171875,3138.699951171875,3138.699951171875,0.0007649091508405,0.0007649091508405,0.0,0.0,5.850860090396443e-07,-14.351505267373168,0.0,0.0,0.0,5.850860090395347e-07,0.0008231718733864,0.0024175039191899,0.0127470441068824,0.0104643650507476,0.0128181964417936,-10.931822436919903,-9.16443144100887,-9.546739750316496,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.226355866918912,0.0007649091508405,0,,0.0172936579339828,8.289306334778562e-11,2.096504297526932e-05,0.0365021292611217,1406.9221511817532,1.0,0.0,0.0
1987-06-29,3152.0,3152.0,3152.0,3152.0,0.0042284860980594,0.0042284860980594,0.0,0.0,1.7880094681482145e-05,-10.931822436919903,0.0,0.0,0.0,1.788009468148161e-05,0.0007216670650548,0.002431621704872,0.0120937669035762,0.0102495021264906,0.0127774897142396,-9.588353314783095,-9.193850970537849,-9.5534081081909,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.119441763275723,0.0042284860980594,0,,0.0176090645397442,8.289306334778562e-11,8.509353425627422e-06,0.0224502167561438,40.36147668953637,1.0,0.0,0.0
1987-06-30,3178.199951171875,3178.199951171875,3178.199951171875,3178.199951171875,0.0082778114373136,0.0082778114373136,0.0,0.0,6.852216219172033e-05,-9.588353314783095,0.0,0.0,0.0,6.852216219171984e-05,0.0007457670265296,0.0024903929092263,0.0116423659362254,0.0103005058566255,0.0127780359611535,-10.817187160420566,-9.286275247323903,-9.443974221913004,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,4.124104075932931,0.0082778114373136,0,,0.0168824391358931,8.289306334778562e-11,2.6772260390307067e-06,-0.0441727661576916,10.883588488632505,1.0,0.0,0.0
1987-07-01,3164.0,3164.0,3164.0,3164.0,-0.0044779335275387,-0.0044779335275387,0.0,0.0,2.0051888677055906e-05,-10.817187160420566,0.0,0.0,0.0,2.0051888677055187e-05,0.0002899081961188,0.0025104447979034,0.0117022339309925,0.0104408484783142,0.0127575607166939,-7.784699249730966,-9.283409174244037,-9.411110993506911,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.7970026471810954,0.0044779335275387,0,,0.016449529678355,8.289306334778562e-11,5.387508508559677e-06,0.0448142222260789,14.45789902038678,1.0,0.0,0.0
1987-07-02,3229.199951171875,3229.199951171875,3229.199951171875,3229.199951171875,0.020397363512504,0.020397363512504,0.0,0.0,0.0004160524382612,-7.784699249730966,0.0,0.0,0.0,0.0004160524382612,0.0005230916698205,0.002894285470643,0.0122843153345382,0.011034622841134,0.012839829950903,-13.832715913841854,-10.72243959331012,-9.48005586400412,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.8545569532118715,0.020397363512504,0,,0.0165073713462299,8.289306334778562e-11,3.6877531785083904e-05,0.0207486119211256,1.2572734118549422,1.0,0.0,0.0
1987-07-03,3226.0,3226.0,3226.0,3226.0,-0.0009914337148944,-0.0009914337148944,0.0,0.0,9.829408110294395e-07,-13.832715913841854,0.0,0.0,0.0,9.829408110293106e-07,0.0005234895246225,0.0027991995383797,0.0120689644278524,0.0108811828882455,0.0128422735299476,-12.820920038428806,-10.459302961641756,-9.419691565206506,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.043580030534082,0.0009914337148944,0,,0.0165445063320978,8.289306334778562e-11,2.281075041569571e-05,0.0773479916032767,532.574277285362,1.0,0.0,0.0
1987-07-06,3220.699951171875,3220.699951171875,3220.699951171875,3220.699951171875,-0.0016442676291361,-0.0016442676291361,0.0,0.0,2.7036160362251223e-06,-12.820920038428806,0.0,0.0,0.0,2.7036160362248512e-06,0.0005083130459772,0.0023920051431476,0.0113066120657324,0.0108797940730875,0.0127793701500934,-10.65225756458774,-10.425191678892473,-9.40671229568393,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.0616877286810524,0.0016442676291361,0,,0.0161435610231964,8.289306334778562e-11,3.1864757704089845e-05,0.1364424761193252,188.01222183707424,1.0,0.0,0.0
1987-07-07,3236.39990234375,3236.39990234375,3236.39990234375,3236.39990234375,0.0048628587033211,0.0048628587033211,0.0,0.0,2.364739476846632e-05,-10.65225756458774,0.0,0.0,0.0,2.3647394768465773e-05,0.000463438278554,0.0022368697656789,0.0108090228535488,0.0102478524986835,0.0127530411460116,-10.752959104388232,-9.873168319382136,-9.410203998752165,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.027596824312495,0.0048628587033211,0,,0.0137020888135044,8.289306334778562e-11,4.292291823335061e-05,0.1222414955853489,19.59785690955464,1.0,0.0,0.0
1987-07-08,3251.39990234375,3251.39990234375,3251.39990234375,3251.39990234375,0.004624072005645,0.004624072005645,0.0,0.0,2.1382041913390665e-05,-10.752959104388232,0.0,0.0,0.0,2.138204191338977e-05,0.0004647684317903,0.0022567956603589,0.0088441208853613,0.0099966472165484,0.0126710927884904,-9.69635363123728,-9.928693882661756,-9.40540574900606,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.905863009312153,0.004624072005645,0,,0.0098021447551016,8.289306334778562e-11,1.9916041200710128e-05,0.111475056297505,21.736390375461024,1.0,0.0,0.0
1987-07-09,3226.0,3226.0,3226.0,3226.0,-0.0078426630798302,-0.0078426630798302,0.0,0.0,6.150736418373173e-05,-9.69635363123728,0.0,0.0,0.0,6.150736418373171e-05,0.0001102233577128,0.0021454696180816,0.0078442868296784,0.0102438778876042,0.0127009240806887,-10.284435688090324,-9.545177768793204,-9.373251203627824,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.875948353680398,0.0078426630798302,0,,0.0095998026165129,8.289306334778562e-11,2.212026363574087e-05,0.1749824336646581,1.7920351064225617,1.0,0.0,0.0
1987-07-10,3207.199951171875,3207.199951171875,3207.199951171875,3207.199951171875,-0.0058447125813909,-0.0058447125813909,0.0,0.0,3.416066515906967e-05,-10.284435688090324,0.0,0.0,0.0,3.416066515906908e-05,0.0001434010820608,0.0021663681916005,0.0083018043884741,0.0100837206912941,0.0127047343715791,-11.77694333952025,-9.331758387511616,-9.38995177790835,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.863786865691315,0.0058447125813909,0,,0.0094369552333152,8.289306334778562e-11,1.7923248015116085e-05,0.2400234011918064,4.197842085193922,1.0,0.0,0.0
1987-07-13,3216.10009765625,3216.10009765625,3216.10009765625,3216.10009765625,0.0027712086038368,0.0027712086038368,0.0,0.0,7.679597125979397e-06,-11.77694333952025,0.0,0.0,0.0,7.679597125979105e-06,0.0001483770631506,0.0021640047330583,0.0082741843759227,0.0100229584869688,0.0126813890934819,-8.925415499255953,-9.017697891599028,-9.394005906340194,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.8737088874406795,0.0027712086038368,0,,0.0099443547717567,8.289306334778562e-11,1.6657839297269274e-05,0.244738125024982,19.32094111131405,1.0,0.0,0.0
1987-07-14,3253.39990234375,3253.39990234375,3253.39990234375,3253.39990234375,0.0115310976080775,0.0115310976080775,0.0,0.0,0.000132966212047,-8.925415499255953,0.0,0.0,0.0,0.000132966212047,0.0002576958804291,0.0021109398403568,0.0086052024153564,0.0101710483072752,0.0126968453915817,-11.8055086312664,-9.08789835363278,-9.467323654590809,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.860059696040244,0.0115310976080775,0,,0.0095003707761332,8.289306334778562e-11,2.0123773469712764e-05,0.1741670005249368,1.9380553489781005,1.0,0.0,0.0
1987-07-15,3262.300048828125,3262.300048828125,3262.300048828125,3262.300048828125,0.002731909721585,0.002731909721585,0.0,0.0,7.46333072689071e-06,-11.8055086312664,0.0,0.0,0.0,7.463330726890631e-06,0.0002437771692426,0.0019490284463505,0.0082659781169638,0.0098570193813545,0.0126960844497745,-8.648114296830565,-8.995111254547856,-9.38400127156626,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.85055550881436,0.002731909721585,0,,0.0077141364257387,8.289306334778562e-11,2.529011808945993e-05,0.1808091591925024,32.663316888925465,1.0,0.0,0.0
1987-07-16,3305.800048828125,3305.800048828125,3305.800048828125,3305.800048828125,0.0132460332164314,0.0132460332164314,0.0,0.0,0.0001754573959708,-8.648114296830565,0.0,0.0,0.0,0.0001754573959708,0.0003577272010297,0.0021186030320214,0.0067740350922668,0.0098695907586922,0.0127028725210173,-9.034160212968642,-9.291839634657103,-9.488467037962394,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.85102411056308,0.0132460332164314,0,,0.006505839344344,8.289306334778562e-11,1.5881117543730604e-05,0.1131951944422659,2.038826559641904,1.0,0.0,0.0
1987-07-17,3342.10009765625,3342.10009765625,3342.10009765625,3342.10009765625,0.0109208648762846,0.0109208648762846,0.0,0.0,0.000119265289646,-9.034160212968642,0.0,0.0,0.0,0.000119265289646,0.0004428318255167,0.0020354756013591,0.0071587195880647,0.0100558212275938,0.0126253705640665,-8.673423766929956,-9.460305865645198,-9.56630870438475,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.8292834267430225,0.0109208648762846,0,,0.0066916542805557,8.289306334778562e-11,2.531065635865432e-05,0.0552061705968034,3.712998334369564,1.0,0.0,0.0
1987-07-20,3386.10009765625,3386.10009765625,3386.10009765625,3386.10009765625,0.0130794643400436,0.0130794643400436,0.0,0.0,0.0001710723874224,-8.673423766929956,0.0,0.0,0.0,0.0001710723874224,0.0006062246158132,0.0021039666930091,0.0074818276338771,0.0095960980700136,0.0125694352533582,-9.29515361028144,-10.034441899317292,-9.687838169148067,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.848113096421416,0.0130794643400436,0,,0.0062084846284781,8.289306334778562e-11,3.746909260851512e-05,-0.0043897064791997,3.543673069650214,1.0,0.0,0.0
