ticker,model,family,horizon,n_trees,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,dm_stat,dm_p,jb_p,ljungbox_p,bp_p,tail_corr,tail_corr_p,tail_shape_y,tail_shape_yhat,tail_lambda_90,tail_lambda_95,ceq_gain_bps,enc_beta2,enc_beta2_p,n_params,param_sample_ratio,n_obs_total,n_train,n_test,n_features
NIFTY50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,63,200,2,0.05,0.8,0.8,5.0,5.0,0.0,8.112090351686039e-05,6.938819795544854e-05,0.31593935344543567,0.4444888357588214,0.9769850402761795,5.509241653991309e-05,0.08632690201352447,0.005764120739077505,8.644956210785675e-24,0.02521494888194128,-9.254818875803334,0.0,0.0,0.0,,0.09218122763474387,0.39577931899990093,0.025345644174941086,0.17929085388094668,0.03488372093023256,0.023255813953488372,,,,1400,0.4031097034264325,4342,3473,869,8
NIFTY50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,100,200,2,0.05,0.8,0.8,5.0,5.0,0.0,7.85755150692012e-05,7.145784358042004e-05,0.31019497811403784,0.45774662889055223,0.9769850402761795,3.090496234474324e-05,0.25040439234968687,0.03893627286880974,1.5893087053502507e-07,4.457964349741319e-09,-17.433324671488553,0.0,1.5390697147859852e-250,0.0,,0.254058659788896,0.017571378643101047,0.014162993437478113,0.11887415489677389,0.09302325581395349,0.06976744186046512,,,,1400,0.4031097034264325,4342,3473,869,8
NIKKEI225,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,1,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00015711079181808144,8.015362602139182e-05,0.39734079086283586,0.7092177369701707,0.6553349040727028,-2.8341202078038376e-05,1.0746548754471914,0.2862615346115075,1.5463300479361542e-08,1.0366955150100102e-219,-2.4281841694380817,0.015233654033984356,0.0,0.4337774824545028,,0.3899275655574195,3.1839961847362914e-12,0.514046266067159,0.413807105368224,0.41414141414141414,0.4189189189189189,,,,1400,0.11784511784511785,14851,11880,2971,8
NIKKEI225,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,5,300,2,0.05,0.8,0.8,10.0,10.0,1.0,0.0001043691067483688,5.244546978878841e-05,0.1756122925285956,0.46404959131873963,0.7357791989229215,2.43856788924362e-06,0.9779498151622693,0.3304574702395213,0.48160769941358095,5.935217545380928e-261,-2.5873890147665106,0.009717720767915106,0.0,0.0,,0.38936530979179296,3.4408511166050406e-12,0.5843815637979963,0.39229292296872725,0.43434343434343436,0.5,,,,2100,0.17676767676767677,14851,11880,2971,8
NIKKEI225,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,10,300,2,0.05,0.8,0.8,10.0,10.0,1.0,9.393185667772016e-05,5.047843115945882e-05,0.158368873442218,0.44664478065111346,0.7441938741164591,1.551020871350221e-05,0.841568195451689,0.2756651085266406,4.254737010701578e-06,3.3502112494846414e-210,-2.2946935789882414,0.021820130475037613,0.0,0.0,,0.2866301322677162,5.042598865987827e-07,0.5884085727629079,0.33031077785714685,0.3838383838383838,0.4797297297297297,,,,2100,0.17676767676767677,14851,11880,2971,8
NIKKEI225,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,21,200,2,0.05,0.8,0.8,5.0,5.0,0.0,8.670556970544123e-05,5.8622720726783486e-05,0.15605504040708454,0.5187073298192101,0.6051834399192191,1.5353356764552498e-05,0.7129647753481085,0.20046981190057012,7.755208940802225e-05,1.8721976113566172e-146,-0.9525258157988226,0.34090789133140675,0.0,0.0,,0.23033624617668447,6.154415818226086e-05,0.3824437068200958,0.27958406633991023,0.3468013468013468,0.31756756756756754,,,,1400,0.11784511784511785,14851,11880,2971,8
NIKKEI225,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,63,200,2,0.05,0.8,0.8,5.0,5.0,0.0,7.112785010034149e-05,5.791892342930081e-05,0.13965403172024696,0.5124799692943952,0.44867048131942106,3.677903942876061e-05,0.5305212618662585,0.07871722148714333,1.0789805653836915e-13,7.1979352172937e-55,3.0625256467879773,0.002214445779347596,0.0,0.0,,-0.23771488354154027,3.489595811780001e-05,0.2027038361645249,0.17063422841583312,0.23905723905723905,0.14864864864864866,,,,1400,0.11784511784511785,14851,11880,2971,8
NIKKEI225,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,100,200,2,0.05,0.8,0.8,5.0,5.0,0.0,6.514670415357836e-05,5.59793772058472e-05,0.1254984986389162,0.4953184177635924,0.3793335577246718,4.9868184631076125e-05,0.4292646677867119,0.045888578635615906,3.766966888012419e-20,3.5205799661420784e-32,5.377451950509989,8.140784868437834e-08,0.0,0.0,,-0.3474725585297089,7.467625950056347e-10,0.14979995612344477,0.12075722589493683,0.25925925925925924,0.14864864864864866,,,,1400,0.11784511784511785,14851,11880,2971,8
DJIA,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,1,300,2,0.05,0.8,0.8,10.0,10.0,1.0,0.000354801973234105,7.031323124903671e-05,0.3865515367838127,0.9853715743429886,0.8081947743467933,-1.8044317964668144e-05,1.3739394601957082,0.29891742522280096,0.06119776578976128,6.957586095727265e-132,-1.4870242776581455,0.1371957124362979,0.0,1.6558372747369687e-63,,0.44536572025259813,1.3004170734644635e-09,0.8449378102638766,0.7515360517192787,0.47023809523809523,0.5357142857142857,,,,2100,0.31194295900178254,8416,6732,1684,8
DJIA,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,5,300,2,0.05,0.8,0.8,10.0,10.0,1.0,0.0002415135525616017,5.66852817343921e-05,0.24232352085556932,0.7943891115864345,0.8444180522565321,-2.7580496224482973e-05,1.4893766591605218,0.4690241805214097,2.7182891323153426e-05,1.7415382284343792e-233,-1.4712085219525046,0.1414216759944127,0.0,0.0,,0.3772810899507733,4.2729387347065696e-07,1.0090103465309217,0.7496503436992246,0.49404761904761907,0.47619047619047616,,,,2100,0.31194295900178254,8416,6732,1684,8
DJIA,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,10,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00022302347497520935,6.664084584932171e-05,0.26004704199790074,0.9339066634203953,0.7767220902612827,-3.600635501625638e-05,1.3300766291999289,0.3826069615523727,1.6835497786958821e-07,2.2886760706404892e-178,-1.5047929456746856,0.13256495433479554,0.0,0.0,,0.24986077271145146,0.0010521178580175602,0.9881737106147174,0.6837893959403414,0.4880952380952381,0.4166666666666667,,,,1400,0.20796197266785502,8416,6732,1684,8
DJIA,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,21,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00020707048260220392,6.929445969106813e-05,0.3289803937679435,0.971094481452522,0.7701900237529691,-6.755355661413984e-07,0.9980916549042015,0.22613431831195796,0.9218249024744388,9.520512565642054e-96,-1.313764629290779,0.18910447529228502,0.0,0.0,,0.11571908142255322,0.13407583678067542,0.913261622596453,0.6481962853575991,0.43452380952380953,0.38095238095238093,,,,1400,0.20796197266785502,8416,6732,1684,8
DJIA,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,63,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00015684195224386217,6.998184794444523e-05,0.44396554529172383,0.9807275595145453,0.7238717339667459,4.549040127037096e-05,0.5663255193942738,0.06842206388874239,1.875082065865679e-12,9.577749691085853e-28,-0.4732360246888048,0.6361061707091067,0.0,0.0,,-0.36553525777893403,1.0244770756075438e-06,1.0291061719605665,0.4631310701105423,0.27976190476190477,0.30952380952380953,,,,1400,0.20796197266785502,8416,6732,1684,8
DJIA,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,100,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.0001361975127811438,7.0192105144043e-05,0.45344521513033054,0.9836741097456221,0.6609263657957245,7.005582663790951e-05,0.32738282645939376,0.023005608754977147,1.0287172992547105e-28,3.9531318429754165e-10,0.9818800957263227,0.3263000472574995,0.0,0.0,,-0.17006012447976065,0.027070420088461795,0.15568614913730439,0.41718759425725416,0.17261904761904762,0.11904761904761904,,,,1400,0.20796197266785502,8416,6732,1684,8
RUSSELL2000,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,1,300,2,0.05,0.8,0.8,10.0,10.0,1.0,0.00022707860522968242,0.00010017709015016872,0.376854548783499,1.222792189864705,0.7029442691903259,-9.322619848618435e-06,1.1415266976750804,0.46095065832574056,0.1601661110460521,3.0026607625475008e-257,-1.7867272848642193,0.07414087671267455,0.0,9.369040055260558e-70,,0.4053873335403265,5.973549656230131e-09,0.5637977092957946,0.5433129495406219,0.38421052631578945,0.42105263157894735,,,,2100,0.27617043661230933,9506,7604,1902,8
RUSSELL2000,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,5,300,2,0.05,0.8,0.8,10.0,10.0,1.0,0.0002041112702055241,8.001635824509793e-05,0.20794756335529158,0.9767041324204132,0.7171398527865405,1.3572171649498914e-05,0.9997796467950433,0.35290561977574353,0.03655330403359342,8.081759010902237e-182,-1.7177027494664714,0.08601370249704443,0.0,0.0,,0.3997513087934843,1.0097639218322824e-08,0.5909151613203216,0.4843759430785894,0.4631578947368421,0.43157894736842106,,,,2100,0.27617043661230933,9506,7604,1902,8
