ticker,model,family,horizon,hidden_dim_1,hidden_dim_2,dropout,weight_decay,lr,max_epochs,batch_size,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,mz_joint_p,dm_stat_naive,dm_p_naive,dm_stat_har,dm_p_har,jb_p,ljungbox_p,ljungbox_sq_p,bp_p,arch_p,tail_corr,tail_corr_p,tail_shape_y,tail_shape_yhat,tail_lambda_90,tail_lambda_95,ceq_gain_bps,enc_beta2,enc_beta2_p,pit_ks_stat,pit_ks_p,cc_p_95,n_params,param_sample_ratio,n_obs_total,n_train,n_test,n_features,n_nonstationary_feats
NASDAQ,MLP-HAR-X,MLP-HAR-X,10,64,0,0.1,0.0005,0.0005,250,128,0.0005080482524088278,0.00018130973848729532,0.845232982000611,1.49916887570253,0.6435354273192111,8.181242843006873e-05,0.509101139861672,0.03456703507412273,5.2874481060458286e-09,1.0222430331423139e-22,,-0.3101334977108841,0.7564830515950205,-0.5721525574352249,0.567265614156085,0.0,1.854291167662589e-279,3.916156264332546e-34,0.23295313162736594,2.268157528342304e-24,0.0178166359188257,0.7690690422477329,0.6719799302330258,0.2958146088263568,0.02885317750182615,0.008400292184075968,,,,0.06456434963395948,2.2922992994829394e-10,0.0,769,0.07022189754360332,13689,10951,2738,8,0
NASDAQ,MLP-HAR-X,MLP-HAR-X,21,16,0,0.1,1e-05,0.001,250,128,0.0005488358219163706,0.00021017163382886913,0.9407762200209039,1.7373945981393881,0.5935672514619883,0.00014279040454581138,0.1800149136583801,0.008023104177894647,6.325519894334108e-28,2.698790146340344e-06,,2.7396028259154988,0.006191265243797872,1.9662627092397063,0.049369263331329405,0.0,0.0,3.6984988635281894e-48,0.2793703107151579,1.0749522345747098e-32,-0.055870844483983176,0.35688395143503393,0.6719799302330258,0.36530646506477804,0.021929824561403508,0.004751461988304093,,,,0.07461812202778925,1.0770671956483044e-13,0.0,193,0.01763845732041674,13678,10942,2736,8,0
NASDAQ,MLP-HAR-X,MLP-HAR-X,63,32,0,0.0,1e-05,0.0005,250,128,0.0005461941396662737,0.00023328651554342542,1.3178881422251099,1.9255286921870745,0.5043988269794721,0.0001695221964536045,0.056672419337785634,0.00050623126841709,3.223962413549085e-29,0.24008706000531982,,5.381494474703999,8.014728836158724e-08,0.9929545988160895,0.32082017638889404,0.0,0.0,6.455445209385227e-52,0.7788024290555161,2.2129348148204817e-34,-0.11550493302318118,0.05663954053227192,0.6719799302330258,0.26565269161673155,0.017595307917888565,0.004765395894428153,,,,0.04905194820557324,3.8279463899113616e-06,0.0,385,0.035295196186285294,13636,10908,2728,8,0
NASDAQ,MLP-HAR-X,MLP-HAR-X,100,32,0,0.0,1e-05,0.001,250,128,0.0005477884262142627,0.00023825028562407465,1.1918490570783513,1.9661025488302735,0.5,0.00017345636099291414,0.03876122151578515,0.00022877596938530864,7.008789751906216e-29,0.4303903635663012,,7.107746742167654,1.5007994846882866e-12,0.5871293363001532,0.5571655940854887,0.0,0.0,9.769255306055048e-49,0.986090153887318,8.97600604641791e-33,-0.08233707902689885,0.1757414210646622,0.6719799302330258,0.2121089170960819,0.014338235294117646,0.004779411764705883,,,,0.04486081522415015,3.401379153246227e-05,0.0,385,0.03538928210313448,13599,10879,2720,8,0
SP500,MLP-HAR-X,MLP-HAR-X,1,64,0,0.1,1e-05,0.0005,250,128,0.0002677662555968195,0.00017587780696112562,0.9196631875303304,1.1639776499035404,0.45045965270684374,-7.563387810153029e-05,0.7265128829854259,0.36602505446846156,6.859749991138477e-60,0.0,,-0.39389118720631927,0.693678537511301,1.6034257539981283,0.10890521866273706,0.0,3.47315611507351e-97,1.1235312490788692e-105,2.325901648622496e-176,1.0218861255488066e-60,0.4948354212050795,1.2553512769336095e-31,0.712966593412049,0.3588553764781014,0.051889683350357506,0.024719101123595506,,,,0.14114393790257412,1.5247905165040448e-85,0.0,769,0.03928078868059458,24472,19577,4895,8,0
SP500,MLP-HAR-X,MLP-HAR-X,5,32,0,0.0,0.0001,0.001,250,128,0.0002599313473156398,0.0001312562602828998,0.7645541291432456,0.8686042648609601,0.6996322026971802,-3.2268322350487655e-05,0.785748833058046,0.17463538977975346,4.295190842295768e-09,3.559778675977325e-206,,-1.4011845252981532,0.1612223208215391,1.7457918628928193,0.08090988756675888,0.0,0.0,2.6230085808693963e-235,1.8530372499563744e-78,5.580638871207905e-139,0.3434782641956112,5.155568180582242e-15,0.712966593412049,0.2562593475717013,0.042909685328974254,0.020024519820187985,,,,0.09436234959521336,2.2348298925066354e-38,0.0,385,0.019668948605292735,24468,19574,4894,8,0
SP500,MLP-HAR-X,MLP-HAR-X,10,32,0,0.1,0.0001,0.001,250,128,0.0004925701869830079,0.0003924945649956779,1.4776117714295678,2.597115846244282,0.19272430002043736,-4.255242455098635e-05,0.31111774814409193,0.1230925211787024,1.4835715124758062e-10,1.0114107435720716e-141,,11.675540901829944,0.0,13.57734820000342,0.0,0.0,0.0,3.364863529067861e-263,3.891132990525657e-174,7.623023327714388e-123,0.2674749216968409,1.7918179894156025e-09,0.712966593412049,0.2532236048432647,0.036991620682607806,0.01696300837931739,,,,0.12216532413996783,4.24325839535518e-64,0.0,385,0.019672968829841594,24463,19570,4893,8,0
SP500,MLP-HAR-X,MLP-HAR-X,21,16,0,0.0,0.0001,0.0005,250,128,0.00026378092808942354,9.879131718663619e-05,0.8266909772165965,0.6534636331002818,0.7932938049478634,2.3338296018746036e-06,0.9789289254584658,0.0719511463654211,0.7138686267989641,2.262382980392764e-81,,-3.123509621858671,0.001797528193542286,0.146107109067498,0.8838428568152126,0.0,0.0,0.0,2.9899255570605523e-23,1.1484128804730066e-209,0.13746087392012024,0.002315889373833622,0.712966593412049,0.28354914266555015,0.03066857493355142,0.01165405847474954,,,,0.1282686140501864,1.297212045313531e-70,0.0,193,0.00986657123868923,24452,19561,4891,8,0
SP500,MLP-HAR-X,MLP-HAR-X,63,16,0,0.1,1e-05,0.001,250,128,0.0002741384257622416,0.00010026505593057692,0.9933331356545501,0.6623428782113994,0.7789840229414174,5.4861421985489346e-05,0.5023763155909442,0.00831312372816484,6.309418915604459e-11,1.744760259104034e-10,,-1.5537542648166907,0.12030787652378194,-2.012560927834976,0.044215663255944726,0.0,0.0,0.0,0.5174821109756669,5.5840932876254665e-208,-0.04454328447661878,0.3256231536219448,0.712966593412049,0.1725524663925171,0.021507578861122492,0.0077836952068824255,,,,0.12013519049569849,7.428963908429087e-62,0.0,193,0.009883244571896764,24410,19528,4882,8,0
SP500,MLP-HAR-X,MLP-HAR-X,100,32,0,0.0,1e-05,0.0005,250,128,0.0002768812578627302,0.00010617640549018544,1.0230271191933082,0.7004396600989711,0.7483076923076923,7.440139198252438e-05,0.2763133873661085,0.003310580918292505,1.541683734528109e-20,5.8285273135896416e-05,,-0.3593605350538229,0.7193409614967488,-2.38145176243128,0.01728271711637608,0.0,0.0,0.0,0.8548181716619053,4.6265160154524886e-210,-0.02583875936782164,0.5690656376422909,0.7158683030741921,0.21519859337512315,0.01682051282051282,0.005743589743589744,,,,0.12123559812840762,6.708881768464668e-63,0.0,385,0.019745614934865114,24373,19498,4875,8,0
DAX_GERMANY,MLP-HAR-X,MLP-HAR-X,1,32,0,0.0,1e-05,0.0005,250,128,0.0005563803646789139,0.00012757996169097865,0.49169675386698014,0.8529573034512168,0.7925026399155227,-6.294686710620486e-05,1.387256082851572,0.22133445275445007,6.661113740769644e-05,6.428389518835237e-105,,-1.8549873909666792,0.06375340578008748,-1.465736744725805,0.1428860960413374,0.0,5.126554794954675e-44,2.3234592274595834e-06,3.7050490360721435e-24,3.7852667261218764e-06,0.4954926583474394,3.645437938000002e-13,0.7253753653431025,0.4664486722743256,0.04593453009503696,0.026399155227032733,,,,0.03737148495230723,0.009821071278220671,0.0,385,0.05083850521589859,9467,7573,1894,8,0
DAX_GERMANY,MLP-HAR-X,MLP-HAR-X,5,32,0,0.1,0.0001,0.001,250,128,0.0005981658376789649,0.00013987709434787622,0.629169650789788,0.9353954789324531,0.7617538298996303,-2.6010063825173767e-05,1.1519220873741116,0.08194481915811225,0.18337934952263596,4.9737016835247286e-37,,-1.6011213702499616,0.10951698127600706,-1.581454577845295,0.11394128004792536,0.0,2.655319111015047e-82,0.00024096174599923028,0.04187823326536877,0.00038004830063487633,0.3924129695967668,2.1486712731514263e-08,0.7253753653431025,0.38179441208535053,0.03909138932910724,0.01901743264659271,,,,0.03646487336715047,0.012698598711184093,0.0,385,0.05085865257595773,9463,7570,1893,8,0
DAX_GERMANY,MLP-HAR-X,MLP-HAR-X,10,16,0,0.1,0.0005,0.0005,250,128,0.000603571885819699,0.00014222610467597128,0.6770250883696789,0.9509607123942593,0.7721987315010571,1.1312340612617229e-05,0.9215552729149483,0.06476120190789636,0.5451335155564516,2.379671733825286e-29,,-1.2586233362650967,0.20832177698638965,-1.6023552938931391,0.10924407836100913,0.0,1.517881648715184e-98,0.00014555485387091004,0.8387942217745296,0.00023993633733803937,0.33709491879786735,1.9765326112756227e-06,0.7253753653431025,0.5052511996411263,0.03646934460887949,0.017970401691331923,,,,0.03861676164481248,0.0068966305814004624,0.0,193,0.025508855405762622,9458,7566,1892,8,0
DAX_GERMANY,MLP-HAR-X,MLP-HAR-X,21,32,0,0.1,0.0001,0.001,250,128,0.000625063536202665,0.00014558344872530652,0.9220988110999071,0.9729070899506431,0.7613756613756614,8.786427452878139e-05,0.47093020506696226,0.007906924427884765,8.968290643870379e-05,0.00010844738401698866,,0.13593258637870598,0.8918890581282384,-1.704028719590355,0.08854018253065621,0.0,3.8446644062503777e-190,2.710804959266066e-05,0.582670723482299,7.069483378659157e-05,0.054231322988321874,0.4585982140090662,0.7253753653431025,0.3697167913964454,0.027513227513227514,0.010052910052910053,,,,0.030710095338916298,0.05542991284637877,0.0,385,0.050946142649199416,9447,7557,1890,8,0
DAX_GERMANY,MLP-HAR-X,MLP-HAR-X,63,16,0,0.0,0.0001,0.0005,250,128,0.0011990352366135482,0.00031601322090724245,1.4885142460390528,2.104679488354506,0.5986177565124934,0.00015161144329521424,0.010022485564040055,0.00026765204960421674,3.3426781150587496e-23,0.47824978555520814,,2.15644735799275,0.031175208790455766,2.1348858129683785,0.03289930878996494,0.0,0.0,1.4936128968006725e-87,1.4364839943838344e-210,3.5356092031163818e-40,-0.16946146608224202,0.020078240974924194,0.7253753653431025,0.9539015698940196,0.019138755980861243,0.003189792663476874,,,,0.05090377458798511,0.00011241029062056158,0.0,193,0.025651249335459862,9405,7524,1881,8,0
