ticker,model,horizon,n_obs_total,n_train,n_test,rmse,mae,qlike,mase_var,hit_rate,dm_stat,dm_p,mz_alpha_log,mz_beta_log,mz_r2_log,mz_alpha_log_p,mz_beta_log_p,jb_p,ljungbox_p,tail_corr,tail_corr_p,enc_beta2,enc_beta2_p,naive_level,naive_den,n_params,param_sample_ratio,garch_alpha_mean,garch_alpha_std,garch_beta_mean,garch_beta_std,garch_persistence,garch_nu_mean,garch_nu_std,q95_coverage,q95_coverage_err,q95_width
EUROSTOXX50,GJR,5,4582,3665,912,0.01065970299984552,0.010658793482393422,4.104543293229325,40.490867175227606,0.10416666666666667,521.7213887333013,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GJR,10,4582,3665,907,0.010659219132445882,0.010658626300284857,3.951425180615958,40.49023208003009,0.09481808158765159,583.7314241124665,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GJR,21,4582,3665,896,0.010659403680494606,0.010659048148564942,3.859500082015466,40.491834606873795,0.09486607142857142,718.0143941277432,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GJR,63,4582,3665,854,0.010661654594720314,0.010661506462249906,3.7836971374635104,40.501173304828434,0.09133489461358314,1068.755279306436,0.0,,,,,,8.069091029608395e-48,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GJR,100,4582,3665,817,0.010662670836165495,0.010662576849268275,3.759420509741246,40.505239515385796,0.0,1308.8307527933412,0.0,,,,,,2.560511395139062e-15,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,FIGARCH,1,4582,3665,916,0.010661260778440491,0.010658937954502068,5.187456912023173,40.491415999160765,0.1299126637554585,489.4665226787919,0.0,,,,,,0.0,3.7722160339190224e-38,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,FIGARCH,5,4582,3665,912,0.01065970299984552,0.010658793482393422,4.104543293229325,40.490867175227606,0.10416666666666667,521.7213887333013,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,FIGARCH,10,4582,3665,907,0.010659219132445882,0.010658626300284857,3.951425180615958,40.49023208003009,0.09481808158765159,583.7314241124665,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,FIGARCH,21,4582,3665,896,0.010659403680494606,0.010659048148564942,3.859500082015466,40.491834606873795,0.09486607142857142,718.0143941277432,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,FIGARCH,63,4582,3665,854,0.010661654594720314,0.010661506462249906,3.7836971374635104,40.501173304828434,0.09133489461358314,1068.755279306436,0.0,,,,,,8.069091029608395e-48,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
